time,MP2.5,temperature_2m,relative_humidity_2m,mes,hora,dia_semana,MP2.5_imputado_media
2018-09-03 20:00:00+00:00,10.0,19.25,60.020813,9,20,0,0
2018-09-03 21:00:00+00:00,9.0,17.7,69.95651,9,21,0,0
2018-09-03 22:00:00+00:00,8.0,16.5,70.420204,9,22,0,0
2018-09-03 23:00:00+00:00,7.0,16.05,76.404205,9,23,0,0
2018-09-04 00:00:00+00:00,6.0,14.45,84.6709,9,0,1,0
2018-09-04 01:00:00+00:00,10.0,13.35,82.32709,9,1,1,0
2018-09-04 02:00:00+00:00,3.0,12.35,85.004845,9,2,1,0
2018-09-04 03:00:00+00:00,8.0,12.15,85.554665,9,3,1,0
2018-09-04 04:00:00+00:00,6.0,12.05,82.71794,9,4,1,0
2018-09-04 05:00:00+00:00,6.0,11.7,82.95404,9,5,1,0
2018-09-04 06:00:00+00:00,9.0,11.4,84.330055,9,6,1,0
2018-09-04 07:00:00+00:00,4.0,11.15,85.16088,9,7,1,0
2018-09-04 08:00:00+00:00,5.0,11.5,82.92954,9,8,1,0
2018-09-04 09:00:00+00:00,5.0,10.75,87.45308,9,9,1,0
2018-09-04 10:00:00+00:00,10.0,11.25,85.74842,9,10,1,0
2018-09-04 11:00:00+00:00,3.0,13.05,76.431,9,11,1,0
2018-09-04 12:00:00+00:00,2.0,14.8,67.76967,9,12,1,0
2018-09-04 13:00:00+00:00,8.0,15.65,65.480255,9,13,1,0
2018-09-04 14:00:00+00:00,12.0,16.0,66.88832,9,14,1,0
2018-09-04 15:00:00+00:00,11.0,16.45,66.53698,9,15,1,0
2018-09-04 16:00:00+00:00,11.0,15.25,74.27565,9,16,1,0
2018-09-04 17:00:00+00:00,12.0,14.3,79.75667,9,17,1,0
2018-09-04 18:00:00+00:00,9.0,14.05,81.32788,9,18,1,0
2018-09-04 19:00:00+00:00,5.0,14.35,77.92815,9,19,1,0
2018-09-04 20:00:00+00:00,7.0,13.1,87.37805,9,20,1,0
2018-09-04 21:00:00+00:00,6.0,12.6,90.583336,9,21,1,0
2018-09-04 22:00:00+00:00,6.0,12.5,89.38091,9,22,1,0
2018-09-04 23:00:00+00:00,5.0,12.25,90.25798,9,23,1,0
2018-09-05 00:00:00+00:00,8.0,11.85,87.55453,9,0,2,0
2018-09-05 01:00:00+00:00,12.0,12.25,84.70963,9,1,2,0
2018-09-05 02:00:00+00:00,17.0,11.85,86.09921,9,2,2,0
2018-09-05 03:00:00+00:00,12.0,11.55,90.2069,9,3,2,0
2018-09-05 04:00:00+00:00,11.0,11.35,92.329445,9,4,2,0
2018-09-05 05:00:00+00:00,7.0,11.25,91.4016,9,5,2,0
2018-09-05 06:00:00+00:00,13.0,10.9,92.303246,9,6,2,0
2018-09-05 07:00:00+00:00,14.0,10.6,93.22036,9,7,2,0
2018-09-05 08:00:00+00:00,11.0,10.55,92.90519,9,8,2,0
2018-09-05 09:00:00+00:00,7.0,10.45,93.84102,9,9,2,0
2018-09-05 10:00:00+00:00,12.0,11.45,87.81224,9,10,2,0
2018-09-05 11:00:00+00:00,9.0,12.55,79.50747,9,11,2,0
2018-09-05 12:00:00+00:00,4.0,12.95,77.713684,9,12,2,0
2018-09-05 13:00:00+00:00,10.0,14.15,73.09631,9,13,2,0
2018-09-05 14:00:00+00:00,7.0,15.25,70.64989,9,14,2,0
2018-09-05 15:00:00+00:00,5.0,16.1,68.49292,9,15,2,0
2018-09-05 16:00:00+00:00,12.0,16.25,70.13859,9,16,2,0
2018-09-05 17:00:00+00:00,4.0,15.65,76.59279,9,17,2,0
2018-09-05 18:00:00+00:00,14.0,15.45,75.80407,9,18,2,0
2018-09-05 19:00:00+00:00,14.0,14.6,76.17053,9,19,2,0
2018-09-05 20:00:00+00:00,15.0,14.05,75.826744,9,20,2,0
2018-09-05 21:00:00+00:00,18.0,12.95,83.38412,9,21,2,0
2018-09-05 22:00:00+00:00,17.0,11.95,91.4468,9,22,2,0
2018-09-05 23:00:00+00:00,13.0,12.15,89.95069,9,23,2,0
2018-09-06 00:00:00+00:00,14.0,12.3,83.86746,9,0,3,0
2018-09-06 01:00:00+00:00,11.0,12.15,84.69856,9,1,3,0
2018-09-06 02:00:00+00:00,14.0,12.0,86.40349,9,2,3,0
2018-09-06 03:00:00+00:00,16.0,11.65,89.01519,9,3,3,0
2018-09-06 04:00:00+00:00,14.0,11.15,92.009346,9,4,3,0
2018-09-06 05:00:00+00:00,12.0,10.4,92.58506,9,5,3,0
2018-09-06 06:00:00+00:00,17.0,9.5,94.75238,9,6,3,0
2018-09-06 07:00:00+00:00,13.0,8.95,95.37508,9,7,3,0
2018-09-06 08:00:00+00:00,18.0,8.7,95.04247,9,8,3,0
2018-09-06 09:00:00+00:00,8.0,8.6,93.75286,9,9,3,0
2018-09-06 10:00:00+00:00,12.0,10.05,89.48795,9,10,3,0
2018-09-06 11:00:00+00:00,4.0,12.45,76.07547,9,11,3,0
2018-09-06 12:00:00+00:00,10.0,13.9,72.316574,9,12,3,0
2018-09-06 13:00:00+00:00,5.0,15.95,66.654076,9,13,3,0
2018-09-06 14:00:00+00:00,7.0,17.5,62.671535,9,14,3,0
2018-09-06 15:00:00+00:00,8.0,18.75,59.307228,9,15,3,0
2018-09-06 16:00:00+00:00,11.0,19.1,61.59464,9,16,3,0
2018-09-06 17:00:00+00:00,19.0,17.95,70.92939,9,17,3,0
2018-09-06 18:00:00+00:00,27.0,16.8,75.03257,9,18,3,0
2018-09-06 19:00:00+00:00,22.0,16.25,76.185036,9,19,3,0
2018-09-06 20:00:00+00:00,32.0,14.65,82.217445,9,20,3,0
2018-09-06 21:00:00+00:00,35.0,13.2,89.73193,9,21,3,0
2018-09-06 22:00:00+00:00,26.0,12.4,93.62178,9,22,3,0
2018-09-06 23:00:00+00:00,22.0,12.25,95.49131,9,23,3,0
2018-09-07 00:00:00+00:00,18.0,12.6,92.40153,9,0,4,0
2018-09-07 01:00:00+00:00,12.0,12.55,91.78883,9,1,4,0
2018-09-07 02:00:00+00:00,19.0,12.55,91.18255,9,2,4,0
2018-09-07 03:00:00+00:00,13.0,12.65,89.98804,9,3,4,0
2018-09-07 04:00:00+00:00,10.0,12.5,91.17926,9,4,4,0
2018-09-07 05:00:00+00:00,10.0,11.95,96.11529,9,5,4,0
2018-09-07 06:00:00+00:00,10.0,11.75,96.428345,9,6,4,0
2018-09-07 07:00:00+00:00,18.0,11.65,96.10629,9,7,4,0
2018-09-07 08:00:00+00:00,17.0,11.8,97.07038,9,8,4,0
2018-09-07 09:00:00+00:00,13.0,11.9,95.47918,9,9,4,0
2018-09-07 10:00:00+00:00,15.0,11.95,93.91115,9,10,4,0
2018-09-07 11:00:00+00:00,7.0,12.65,92.09924,9,11,4,0
2018-09-07 12:00:00+00:00,9.0,13.5,88.57803,9,12,4,0
2018-09-07 13:00:00+00:00,14.0,16.2,78.464165,9,13,4,0
2018-09-07 14:00:00+00:00,14.0,19.1,67.75242,9,14,4,0
2018-09-07 15:00:00+00:00,16.0,21.5,57.847107,9,15,4,0
2018-09-07 16:00:00+00:00,15.0,22.95,50.916603,9,16,4,0
2018-09-07 17:00:00+00:00,17.0,23.55,49.265785,9,17,4,0
2018-09-07 18:00:00+00:00,29.0,23.05,57.473953,9,18,4,0
2018-09-07 19:00:00+00:00,28.0,20.8,73.78343,9,19,4,0
2018-09-07 20:00:00+00:00,32.0,18.65,80.61608,9,20,4,0
2018-09-07 21:00:00+00:00,34.0,16.0,91.70147,9,21,4,0
2018-09-07 22:00:00+00:00,28.0,15.0,94.96836,9,22,4,0
2018-09-07 23:00:00+00:00,26.0,14.7,93.7317,9,23,4,0
2018-09-08 00:00:00+00:00,24.0,14.7,93.12431,9,0,5,0
2018-09-08 01:00:00+00:00,19.0,13.3,97.42217,9,1,5,0
2018-09-08 02:00:00+00:00,22.0,13.3,99.02636,9,2,5,0
2018-09-08 03:00:00+00:00,26.0,13.05,100.0,9,3,5,0
2018-09-08 04:00:00+00:00,30.0,12.9,99.67351,9,4,5,0
2018-09-08 05:00:00+00:00,34.0,12.65,100.0,9,5,5,0
2018-09-08 06:00:00+00:00,34.0,12.35,100.0,9,6,5,0
2018-09-08 07:00:00+00:00,27.0,11.8,99.67068,9,7,5,0
2018-09-08 08:00:00+00:00,28.0,11.9,99.34284,9,8,5,0
2018-09-08 09:00:00+00:00,20.0,11.25,100.0,9,9,5,0
2018-09-08 10:00:00+00:00,19.0,12.6,96.13465,9,10,5,0
2018-09-08 11:00:00+00:00,20.0,14.2,84.08604,9,11,5,0
2018-09-08 12:00:00+00:00,25.0,15.4,79.648254,9,12,5,0
2018-09-08 13:00:00+00:00,25.0,17.5,76.13667,9,13,5,0
2018-09-08 14:00:00+00:00,29.0,19.65,71.01759,9,14,5,0
2018-09-08 15:00:00+00:00,28.0,21.45,65.643814,9,15,5,0
2018-09-08 16:00:00+00:00,25.0,22.2,63.723103,9,16,5,0
2018-09-08 17:00:00+00:00,32.0,21.55,67.376015,9,17,5,0
2018-09-08 18:00:00+00:00,38.0,20.45,69.80526,9,18,5,0
2018-09-08 19:00:00+00:00,34.0,19.2,74.46277,9,19,5,0
2018-09-08 20:00:00+00:00,34.0,17.2,80.420906,9,20,5,0
2018-09-08 21:00:00+00:00,27.0,15.05,90.753265,9,21,5,0
2018-09-08 22:00:00+00:00,26.0,14.9,91.93197,9,22,5,0
2018-09-08 23:00:00+00:00,20.0,14.65,92.81923,9,23,5,0
2018-09-09 00:00:00+00:00,21.0,14.7,92.520386,9,0,6,0
2018-09-09 01:00:00+00:00,24.0,14.7,92.520386,9,1,6,0
2018-09-09 02:00:00+00:00,23.0,14.6,92.51478,9,2,6,0
2018-09-09 03:00:00+00:00,32.0,14.4,92.20226,9,3,6,0
2018-09-09 04:00:00+00:00,36.0,13.95,93.39037,9,4,6,0
2018-09-09 05:00:00+00:00,35.0,13.05,96.780754,9,5,6,0
2018-09-09 06:00:00+00:00,30.0,11.95,98.364876,9,6,6,0
2018-09-09 07:00:00+00:00,26.0,11.5,98.03382,9,7,6,0
2018-09-09 08:00:00+00:00,24.0,11.25,98.35592,9,8,6,0
2018-09-09 09:00:00+00:00,26.0,11.55,98.35978,9,9,6,0
2018-09-09 10:00:00+00:00,29.0,13.3,94.592224,9,10,6,0
2018-09-09 11:00:00+00:00,28.0,14.75,87.81627,9,11,6,0
2018-09-09 12:00:00+00:00,21.0,14.5,87.506485,9,12,6,0
2018-09-09 13:00:00+00:00,21.0,16.7,80.878265,9,13,6,0
2018-09-09 14:00:00+00:00,20.0,19.2,69.563225,9,14,6,0
2018-09-09 15:00:00+00:00,36.0,20.35,67.130486,9,15,6,0
2018-09-09 16:00:00+00:00,31.0,20.45,67.36879,9,16,6,0
2018-09-09 17:00:00+00:00,38.0,19.8,68.55923,9,17,6,0
2018-09-09 18:00:00+00:00,33.0,19.05,69.98843,9,18,6,0
2018-09-09 19:00:00+00:00,20.0,17.8,75.44448,9,19,6,0
2018-09-09 20:00:00+00:00,31.0,16.75,79.837616,9,20,6,0
2018-09-09 21:00:00+00:00,25.0,15.4,88.160446,9,21,6,0
2018-09-09 22:00:00+00:00,22.0,15.1,88.71138,9,22,6,0
2018-09-09 23:00:00+00:00,19.0,15.1,88.42253,9,23,6,0
2018-09-10 00:00:00+00:00,28.0,15.15,87.56548,9,0,0,0
2018-09-10 01:00:00+00:00,19.0,15.25,84.48135,9,1,0,0
2018-09-10 02:00:00+00:00,17.0,15.1,85.57927,9,2,0,0
2018-09-10 03:00:00+00:00,21.0,15.0,88.99298,9,3,0,0
2018-09-10 04:00:00+00:00,22.0,14.75,92.8246,9,4,0,0
2018-09-10 05:00:00+00:00,21.0,15.25,87.86059,9,5,0,0
2018-09-10 06:00:00+00:00,18.0,14.75,91.92293,9,6,0,0
2018-09-10 07:00:00+00:00,24.0,14.2,93.402794,9,7,0,0
2018-09-10 08:00:00+00:00,27.0,13.5,95.5342,9,8,0,0
2018-09-10 09:00:00+00:00,16.0,12.9,97.09517,9,9,0,0
2018-09-10 10:00:00+00:00,20.0,13.55,93.064606,9,10,0,0
2018-09-10 11:00:00+00:00,12.0,15.35,80.96349,9,11,0,0
2018-09-10 12:00:00+00:00,13.0,16.8,70.01286,9,12,0,0
2018-09-10 13:00:00+00:00,14.0,19.0,60.16065,9,13,0,0
2018-09-10 14:00:00+00:00,9.0,20.2,57.719517,9,14,0,0
2018-09-10 15:00:00+00:00,10.0,21.15,56.821358,9,15,0,0
2018-09-10 16:00:00+00:00,17.0,21.3,58.752007,9,16,0,0
2018-09-10 17:00:00+00:00,19.0,20.65,61.95069,9,17,0,0
2018-09-10 18:00:00+00:00,35.0,19.7,65.27074,9,18,0,0
2018-09-10 19:00:00+00:00,25.0,18.9,69.05261,9,19,0,0
2018-09-10 20:00:00+00:00,33.0,17.25,77.3485,9,20,0,0
2018-09-10 21:00:00+00:00,26.0,15.35,88.44365,9,21,0,0
2018-09-10 22:00:00+00:00,25.0,14.4,92.80577,9,22,0,0
2018-09-10 23:00:00+00:00,27.0,14.2,92.79496,9,23,0,0
2018-09-11 00:00:00+00:00,21.0,14.95,87.26153,9,0,1,0
2018-09-11 01:00:00+00:00,21.0,15.25,84.20499,9,1,1,0
2018-09-11 02:00:00+00:00,18.0,14.75,84.98271,9,2,1,0
2018-09-11 03:00:00+00:00,20.0,14.3,85.49593,9,3,1,0
2018-09-11 04:00:00+00:00,16.0,13.75,86.575905,9,4,1,0
2018-09-11 05:00:00+00:00,17.0,13.1,91.218765,9,5,1,0
2018-09-11 06:00:00+00:00,18.0,12.9,94.2649,9,6,1,0
2018-09-11 07:00:00+00:00,21.0,12.75,95.823364,9,7,1,0
2018-09-11 08:00:00+00:00,17.0,12.55,96.133156,9,8,1,0
2018-09-11 09:00:00+00:00,13.0,12.45,96.130196,9,9,1,0
2018-09-11 10:00:00+00:00,22.0,13.5,90.94519,9,10,1,0
2018-09-11 11:00:00+00:00,9.0,15.4,80.17471,9,11,1,0
2018-09-11 12:00:00+00:00,18.0,17.05,71.46263,9,12,1,0
2018-09-11 13:00:00+00:00,18.0,19.0,61.97994,9,13,1,0
2018-09-11 14:00:00+00:00,20.0,20.3,55.31274,9,14,1,0
2018-09-11 15:00:00+00:00,28.0,20.3,57.934883,9,15,1,0
2018-09-11 16:00:00+00:00,21.0,20.0,61.3975,9,16,1,0
2018-09-11 17:00:00+00:00,20.0,19.85,59.570663,9,17,1,0
2018-09-11 18:00:00+00:00,28.0,19.05,64.28023,9,18,1,0
2018-09-11 19:00:00+00:00,19.0,17.8,71.602036,9,19,1,0
2018-09-11 20:00:00+00:00,28.0,16.7,76.50788,9,20,1,0
2018-09-11 21:00:00+00:00,18.0,15.55,84.23874,9,21,1,0
2018-09-11 22:00:00+00:00,16.0,15.05,85.854836,9,22,1,0
2018-09-11 23:00:00+00:00,13.0,14.8,86.96233,9,23,1,0
2018-09-12 00:00:00+00:00,11.0,15.0,88.12585,9,0,2,0
2018-09-12 01:00:00+00:00,11.0,14.95,89.8639,9,1,2,0
2018-09-12 02:00:00+00:00,15.0,14.9,86.68751,9,2,2,0
2018-09-12 03:00:00+00:00,18.0,14.25,88.06058,9,3,2,0
2018-09-12 04:00:00+00:00,15.0,13.75,92.46696,9,4,2,0
2018-09-12 05:00:00+00:00,15.0,13.45,94.2888,9,5,2,0
2018-09-12 06:00:00+00:00,10.0,13.35,94.28446,9,6,2,0
2018-09-12 07:00:00+00:00,15.0,13.15,94.27578,9,7,2,0
2018-09-12 08:00:00+00:00,13.0,13.05,96.4639,9,8,2,0
2018-09-12 09:00:00+00:00,9.0,13.75,91.86238,9,9,2,0
2018-09-12 10:00:00+00:00,6.0,14.35,87.492805,9,10,2,0
2018-09-12 11:00:00+00:00,6.0,15.45,80.97679,9,11,2,0
2018-09-12 12:00:00+00:00,13.0,17.1,73.86166,9,12,2,0
2018-09-12 13:00:00+00:00,8.0,18.65,65.474045,9,13,2,0
2018-09-12 14:00:00+00:00,12.0,20.05,59.031742,9,14,2,0
2018-09-12 15:00:00+00:00,20.0,20.6,59.35821,9,15,2,0
2018-09-12 16:00:00+00:00,16.0,19.9,69.02521,9,16,2,0
2018-09-12 17:00:00+00:00,19.0,19.6,71.008224,9,17,2,0
2018-09-12 18:00:00+00:00,29.0,18.75,75.59995,9,18,2,0
2018-09-12 19:00:00+00:00,25.0,17.95,76.705475,9,19,2,0
2018-09-12 20:00:00+00:00,18.0,16.35,84.87779,9,20,2,0
2018-09-12 21:00:00+00:00,23.0,15.05,91.94098,9,21,2,0
2018-09-12 22:00:00+00:00,21.0,15.2,89.88255,9,22,2,0
2018-09-12 23:00:00+00:00,9.0,15.1,90.16811,9,23,2,0
2018-09-13 00:00:00+00:00,9.0,14.65,92.21682,9,0,3,0
2018-09-13 01:00:00+00:00,14.0,14.75,90.7327,9,1,3,0
2018-09-13 02:00:00+00:00,7.0,14.9,89.86018,9,2,3,0
2018-09-13 03:00:00+00:00,14.0,14.95,90.45139,9,3,3,0
2018-09-13 04:00:00+00:00,4.0,14.5,91.01231,9,4,3,0
2018-09-13 05:00:00+00:00,11.0,14.0,92.481064,9,5,3,0
2018-09-13 06:00:00+00:00,9.0,13.8,93.077644,9,6,3,0
2018-09-13 07:00:00+00:00,15.0,13.6,94.29528,9,7,3,0
2018-09-13 08:00:00+00:00,10.0,13.65,93.98922,9,8,3,0
2018-09-13 09:00:00+00:00,17.0,13.7,93.68425,9,9,3,0
2018-09-13 10:00:00+00:00,14.0,14.5,88.0824,9,10,3,0
2018-09-13 11:00:00+00:00,14.0,15.85,81.29585,9,11,3,0
2018-09-13 12:00:00+00:00,14.0,17.95,73.0489,9,12,3,0
2018-09-13 13:00:00+00:00,26.0,20.25,62.469563,9,13,3,0
2018-09-13 14:00:00+00:00,21.0,21.5,61.143597,9,14,3,0
2018-09-13 15:00:00+00:00,18.0,23.0,57.83495,9,15,3,0
2018-09-13 16:00:00+00:00,27.0,22.9,63.672283,9,16,3,0
2018-09-13 17:00:00+00:00,26.0,21.95,72.586586,9,17,3,0
2018-09-13 18:00:00+00:00,40.0,21.3,72.24034,9,18,3,0
2018-09-13 19:00:00+00:00,30.0,19.45,80.98048,9,19,3,0
2018-09-13 20:00:00+00:00,45.0,19.0,82.225464,9,20,3,0
2018-09-13 21:00:00+00:00,28.0,17.5,89.192085,9,21,3,0
2018-09-13 22:00:00+00:00,23.0,16.35,93.50829,9,22,3,0
2018-09-13 23:00:00+00:00,21.0,16.1,92.59808,9,23,3,0
2018-09-14 00:00:00+00:00,20.0,15.7,94.08139,9,0,4,0
2018-09-14 01:00:00+00:00,20.0,15.9,91.99175,9,1,4,0
2018-09-14 02:00:00+00:00,15.0,15.85,93.183235,9,2,4,0
2018-09-14 03:00:00+00:00,24.0,15.8,93.78326,9,3,4,0
2018-09-14 04:00:00+00:00,29.0,15.9,93.787926,9,4,4,0
2018-09-14 05:00:00+00:00,29.0,15.8,94.69353,9,5,4,0
2018-09-14 06:00:00+00:00,25.0,15.55,96.53083,9,6,4,0
2018-09-14 07:00:00+00:00,22.0,15.55,96.84177,9,7,4,0
2018-09-14 08:00:00+00:00,17.0,15.55,96.84177,9,8,4,0
2018-09-14 09:00:00+00:00,21.0,15.45,97.7782,9,9,4,0
2018-09-14 10:00:00+00:00,18.0,15.3,97.77565,9,10,4,0
2018-09-14 11:00:00+00:00,7.0,16.9,88.00516,9,11,4,0
2018-09-14 12:00:00+00:00,20.0,15.8,92.58155,9,12,4,0
2018-09-14 13:00:00+00:00,24.0,17.5,86.93482,9,13,4,0
2018-09-14 14:00:00+00:00,8.0,18.9,82.74023,9,14,4,0
2018-09-14 15:00:00+00:00,19.0,19.85,78.492,9,15,4,0
2018-09-14 16:00:00+00:00,26.0,22.35,66.68117,9,16,4,0
2018-09-14 17:00:00+00:00,25.0,21.1,73.59997,9,17,4,0
2018-09-14 18:00:00+00:00,19.0,19.9,83.9165,9,18,4,0
2018-09-14 19:00:00+00:00,10.0,18.65,89.28193,9,19,4,0
2018-09-14 20:00:00+00:00,18.0,18.5,90.98499,9,20,4,0
2018-09-14 21:00:00+00:00,19.0,18.15,92.41641,9,21,4,0
2018-09-14 22:00:00+00:00,30.0,17.8,93.28152,9,22,4,0
2018-09-14 23:00:00+00:00,16.0,17.35,93.25902,9,23,4,0
2018-09-15 00:00:00+00:00,14.0,17.1,92.357346,9,0,5,0
2018-09-15 01:00:00+00:00,25.0,16.85,93.532486,9,1,5,0
2018-09-15 02:00:00+00:00,27.0,16.4,95.3259,9,2,5,0
2018-09-15 03:00:00+00:00,26.0,16.35,96.24361,9,3,5,0
2018-09-15 04:00:00+00:00,28.0,16.4,96.245056,9,4,5,0
2018-09-15 05:00:00+00:00,29.0,16.75,95.03431,9,5,5,0
2018-09-15 06:00:00+00:00,23.0,16.6,94.42284,9,6,5,0
2018-09-15 07:00:00+00:00,32.0,16.65,92.62833,9,7,5,0
2018-09-15 08:00:00+00:00,23.0,16.2,95.013725,9,8,5,0
2018-09-15 09:00:00+00:00,27.0,15.4,97.46342,9,9,5,0
2018-09-15 10:00:00+00:00,23.0,16.3,95.0175,9,10,5,0
2018-09-15 11:00:00+00:00,25.0,17.25,89.458664,9,11,5,0
2018-09-15 12:00:00+00:00,24.0,18.85,84.065445,9,12,5,0
2018-09-15 13:00:00+00:00,22.0,19.95,76.0375,9,13,5,0
2018-09-15 14:00:00+00:00,15.0,20.75,73.77483,9,14,5,0
2018-09-15 15:00:00+00:00,20.0,20.75,70.08791,9,15,5,0
2018-09-15 16:00:00+00:00,5.0,20.15,73.43545,9,16,5,0
2018-09-15 17:00:00+00:00,6.0,20.7,71.90152,9,17,5,0
2018-09-15 18:00:00+00:00,23.0,21.5,67.365814,9,18,5,0
2018-09-15 19:00:00+00:00,16.0,20.65,69.172356,9,19,5,0
2018-09-15 20:00:00+00:00,15.0,18.45,84.02052,9,20,5,0
2018-09-15 21:00:00+00:00,5.0,16.65,88.5526,9,21,5,0
2018-09-15 22:00:00+00:00,9.0,16.1,89.36976,9,22,5,0
2018-09-15 23:00:00+00:00,4.0,15.85,90.514595,9,23,5,0
2018-09-16 00:00:00+00:00,8.0,15.5,92.26599,9,0,6,0
2018-09-16 01:00:00+00:00,2.0,15.35,92.55661,9,1,6,0
2018-09-16 02:00:00+00:00,4.0,14.95,95.58321,9,2,6,0
2018-09-16 03:00:00+00:00,12.0,14.9,96.826065,9,3,6,0
2018-09-16 04:00:00+00:00,4.0,14.9,96.513626,9,4,6,0
2018-09-16 05:00:00+00:00,5.0,14.4,97.12846,9,5,6,0
2018-09-16 06:00:00+00:00,2.0,14.05,96.805374,9,6,6,0
2018-09-16 07:00:00+00:00,7.0,13.35,97.742035,9,7,6,0
2018-09-16 08:00:00+00:00,6.0,12.8,99.34744,9,8,6,0
2018-09-16 09:00:00+00:00,4.0,12.45,99.672356,9,9,6,0
2018-09-16 10:00:00+00:00,3.0,13.4,95.84409,9,10,6,0
2018-09-16 11:00:00+00:00,4.0,15.3,83.113464,9,11,6,0
2018-09-16 12:00:00+00:00,4.0,17.6,73.94827,9,12,6,0
2018-09-16 13:00:00+00:00,3.0,19.15,66.88248,9,13,6,0
2018-09-16 14:00:00+00:00,2.0,20.3,61.0652,9,14,6,0
2018-09-16 15:00:00+00:00,1.0,20.8,58.056755,9,15,6,0
2018-09-16 16:00:00+00:00,8.0,21.35,56.3134,9,16,6,0
2018-09-16 17:00:00+00:00,7.0,21.1,57.183586,9,17,6,0
2018-09-16 18:00:00+00:00,8.0,20.5,61.91641,9,18,6,0
2018-09-16 19:00:00+00:00,9.0,19.45,70.52144,9,19,6,0
2018-09-16 20:00:00+00:00,15.0,17.55,79.174774,9,20,6,0
2018-09-16 21:00:00+00:00,13.0,15.8,85.37306,9,21,6,0
2018-09-16 22:00:00+00:00,8.0,14.65,88.38437,9,22,6,0
2018-09-16 23:00:00+00:00,5.0,14.25,91.59283,9,23,6,0
2018-09-17 00:00:00+00:00,7.0,15.4,84.77487,9,0,0,0
2018-09-17 01:00:00+00:00,2.0,15.4,87.58806,9,1,0,0
2018-09-17 02:00:00+00:00,10.0,15.7,87.33068,9,2,0,0
2018-09-17 03:00:00+00:00,9.0,15.65,90.20789,9,3,0,0
2018-09-17 04:00:00+00:00,5.0,15.6,90.79078,9,4,0,0
2018-09-17 05:00:00+00:00,9.0,15.25,93.75755,9,5,0,0
2018-09-17 06:00:00+00:00,10.0,14.65,97.4488,9,6,0,0
2018-09-17 07:00:00+00:00,13.0,14.85,95.270805,9,7,0,0
2018-09-17 08:00:00+00:00,13.0,14.65,95.88353,9,8,0,0
2018-09-17 09:00:00+00:00,8.0,14.7,94.95693,9,9,0,0
2018-09-17 10:00:00+00:00,9.0,15.2,91.35504,9,10,0,0
2018-09-17 11:00:00+00:00,2.0,15.9,85.9411,9,11,0,0
2018-09-17 12:00:00+00:00,10.0,16.55,82.722565,9,12,0,0
2018-09-17 13:00:00+00:00,13.0,16.6,86.56971,9,13,0,0
2018-09-17 14:00:00+00:00,14.0,16.8,84.92624,9,14,0,0
2018-09-17 15:00:00+00:00,15.0,16.85,86.31481,9,15,0,0
2018-09-17 16:00:00+00:00,13.0,17.9,80.77586,9,16,0,0
2018-09-17 17:00:00+00:00,11.0,18.1,80.542366,9,17,0,0
2018-09-17 18:00:00+00:00,10.0,19.1,78.38233,9,18,0,0
2018-09-17 19:00:00+00:00,13.0,19.55,78.95161,9,19,0,0
2018-09-17 20:00:00+00:00,16.0,18.75,84.05424,9,20,0,0
2018-09-17 21:00:00+00:00,13.0,17.9,87.81058,9,21,0,0
2018-09-17 22:00:00+00:00,24.0,16.9,92.05089,9,22,0,0
2018-09-17 23:00:00+00:00,12.0,16.6,93.52041,9,23,0,0
2018-09-18 00:00:00+00:00,16.0,16.7,94.12558,9,0,1,0
2018-09-18 01:00:00+00:00,16.0,17.2,93.848,9,1,1,0
2018-09-18 02:00:00+00:00,19.0,17.8,91.51948,9,2,1,0
2018-09-18 03:00:00+00:00,16.0,17.6,92.09187,9,3,1,0
2018-09-18 04:00:00+00:00,13.0,17.15,93.8457,9,4,1,0
2018-09-18 05:00:00+00:00,11.0,17.15,94.445786,9,5,1,0
2018-09-18 06:00:00+00:00,12.0,17.8,92.98577,9,6,1,0
2018-09-18 07:00:00+00:00,11.0,18.05,92.70439,9,7,1,0
2018-09-18 08:00:00+00:00,10.0,18.1,92.70706,9,8,1,0
2018-09-18 09:00:00+00:00,9.0,18.1,92.70706,9,9,1,0
2018-09-18 10:00:00+00:00,12.0,18.4,91.84715,9,10,1,0
2018-09-18 11:00:00+00:00,13.0,20.25,83.16408,9,11,1,0
2018-09-18 12:00:00+00:00,11.0,20.15,83.41573,9,12,1,0
2018-09-18 13:00:00+00:00,11.0,20.9,78.89355,9,13,1,0
2018-09-18 14:00:00+00:00,8.0,22.8,68.930176,9,14,1,0
2018-09-18 15:00:00+00:00,21.0,23.5,65.44787,9,15,1,0
2018-09-18 16:00:00+00:00,12.0,23.55,66.50476,9,16,1,0
2018-09-18 17:00:00+00:00,5.0,23.45,67.97435,9,17,1,0
2018-09-18 18:00:00+00:00,14.0,23.1,70.309685,9,18,1,0
2018-09-18 19:00:00+00:00,10.0,22.9,71.61661,9,19,1,0
2018-09-18 20:00:00+00:00,8.0,22.3,74.039154,9,20,1,0
2018-09-18 21:00:00+00:00,14.0,20.8,80.390854,9,21,1,0
2018-09-18 22:00:00+00:00,11.0,19.7,84.96361,9,22,1,0
2018-09-18 23:00:00+00:00,11.0,18.95,89.58808,9,23,1,0
2018-09-19 00:00:00+00:00,14.0,19.15,87.91964,9,0,2,0
2018-09-19 01:00:00+00:00,13.0,18.85,89.29741,9,1,2,0
2018-09-19 02:00:00+00:00,15.0,18.55,90.12765,9,2,2,0
