location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
6139516,"São Paulo","pm25",17.8,"µg/m³","2026-06-08T21:00:00Z","2026-06-08T18:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",27.3,"µg/m³","2026-06-08T22:00:00Z","2026-06-08T19:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",33.5,"µg/m³","2026-06-08T23:00:00Z","2026-06-08T20:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",37.2,"µg/m³","2026-06-09T00:00:00Z","2026-06-08T21:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",37.6,"µg/m³","2026-06-09T01:00:00Z","2026-06-08T22:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",41.7,"µg/m³","2026-06-09T02:00:00Z","2026-06-08T23:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",43.6,"µg/m³","2026-06-09T03:00:00Z","2026-06-09T00:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",46.4,"µg/m³","2026-06-09T04:00:00Z","2026-06-09T01:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",49.5,"µg/m³","2026-06-09T05:00:00Z","2026-06-09T02:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",52.8,"µg/m³","2026-06-09T06:00:00Z","2026-06-09T03:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",56.2,"µg/m³","2026-06-09T07:00:00Z","2026-06-09T04:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",64.6,"µg/m³","2026-06-09T08:00:00Z","2026-06-09T05:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",51.1,"µg/m³","2026-06-09T09:00:00Z","2026-06-09T06:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",45.7,"µg/m³","2026-06-09T10:00:00Z","2026-06-09T07:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",45.4,"µg/m³","2026-06-09T11:00:00Z","2026-06-09T08:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",44.4,"µg/m³","2026-06-09T12:00:00Z","2026-06-09T09:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",43.1,"µg/m³","2026-06-09T13:00:00Z","2026-06-09T10:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",32.4,"µg/m³","2026-06-09T14:00:00Z","2026-06-09T11:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",23.6,"µg/m³","2026-06-09T15:00:00Z","2026-06-09T12:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",18.7,"µg/m³","2026-06-09T16:00:00Z","2026-06-09T13:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",11.8,"µg/m³","2026-06-09T17:00:00Z","2026-06-09T14:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",11.4,"µg/m³","2026-06-09T18:00:00Z","2026-06-09T15:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",12.1,"µg/m³","2026-06-09T19:00:00Z","2026-06-09T16:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",8.8,"µg/m³","2026-06-09T20:00:00Z","2026-06-09T17:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",16.3,"µg/m³","2026-06-09T21:00:00Z","2026-06-09T18:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",18.4,"µg/m³","2026-06-09T22:00:00Z","2026-06-09T19:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",28.6,"µg/m³","2026-06-09T23:00:00Z","2026-06-09T20:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",26.6,"µg/m³","2026-06-10T00:00:00Z","2026-06-09T21:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",30.5,"µg/m³","2026-06-10T01:00:00Z","2026-06-09T22:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",34,"µg/m³","2026-06-10T02:00:00Z","2026-06-09T23:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",38.7,"µg/m³","2026-06-10T03:00:00Z","2026-06-10T00:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",39.3,"µg/m³","2026-06-10T04:00:00Z","2026-06-10T01:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",38.9,"µg/m³","2026-06-10T05:00:00Z","2026-06-10T02:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",46,"µg/m³","2026-06-10T06:00:00Z","2026-06-10T03:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",47,"µg/m³","2026-06-10T07:00:00Z","2026-06-10T04:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",58.9,"µg/m³","2026-06-10T08:00:00Z","2026-06-10T05:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",58.9,"µg/m³","2026-06-10T09:00:00Z","2026-06-10T06:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",54.1,"µg/m³","2026-06-10T10:00:00Z","2026-06-10T07:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",44.3,"µg/m³","2026-06-10T11:00:00Z","2026-06-10T08:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",42.2,"µg/m³","2026-06-10T12:00:00Z","2026-06-10T09:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",46.7,"µg/m³","2026-06-10T13:00:00Z","2026-06-10T10:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",73.7,"µg/m³","2026-06-10T14:00:00Z","2026-06-10T11:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",48.4,"µg/m³","2026-06-10T15:00:00Z","2026-06-10T12:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",39.3,"µg/m³","2026-06-10T16:00:00Z","2026-06-10T13:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",36.5,"µg/m³","2026-06-10T17:00:00Z","2026-06-10T14:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",44.3,"µg/m³","2026-06-10T18:00:00Z","2026-06-10T15:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",58.3,"µg/m³","2026-06-10T19:00:00Z","2026-06-10T16:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",53.5,"µg/m³","2026-06-10T20:00:00Z","2026-06-10T17:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",48.4,"µg/m³","2026-06-10T21:00:00Z","2026-06-10T18:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",43.9,"µg/m³","2026-06-10T22:00:00Z","2026-06-10T19:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",39,"µg/m³","2026-06-10T23:00:00Z","2026-06-10T20:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",40.3,"µg/m³","2026-06-11T00:00:00Z","2026-06-10T21:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",41.6,"µg/m³","2026-06-11T01:00:00Z","2026-06-10T22:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",40.4,"µg/m³","2026-06-11T02:00:00Z","2026-06-10T23:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",32.2,"µg/m³","2026-06-11T03:00:00Z","2026-06-11T00:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",30,"µg/m³","2026-06-11T04:00:00Z","2026-06-11T01:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",31,"µg/m³","2026-06-11T05:00:00Z","2026-06-11T02:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",33.7,"µg/m³","2026-06-11T06:00:00Z","2026-06-11T03:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",34.5,"µg/m³","2026-06-11T07:00:00Z","2026-06-11T04:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",32.5,"µg/m³","2026-06-11T08:00:00Z","2026-06-11T05:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",30.5,"µg/m³","2026-06-11T09:00:00Z","2026-06-11T06:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",28.8,"µg/m³","2026-06-11T10:00:00Z","2026-06-11T07:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",25.6,"µg/m³","2026-06-11T11:00:00Z","2026-06-11T08:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",30.3,"µg/m³","2026-06-11T12:00:00Z","2026-06-11T09:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",30.7,"µg/m³","2026-06-11T13:00:00Z","2026-06-11T10:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",23.9,"µg/m³","2026-06-11T14:00:00Z","2026-06-11T11:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",20.1,"µg/m³","2026-06-11T15:00:00Z","2026-06-11T12:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",14.2,"µg/m³","2026-06-11T16:00:00Z","2026-06-11T13:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",7.5,"µg/m³","2026-06-11T17:00:00Z","2026-06-11T14:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",8.7,"µg/m³","2026-06-11T18:00:00Z","2026-06-11T15:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",10.1,"µg/m³","2026-06-11T19:00:00Z","2026-06-11T16:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",12.3,"µg/m³","2026-06-11T20:00:00Z","2026-06-11T17:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",25.2,"µg/m³","2026-06-11T21:00:00Z","2026-06-11T18:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",31.1,"µg/m³","2026-06-11T22:00:00Z","2026-06-11T19:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",32.9,"µg/m³","2026-06-11T23:00:00Z","2026-06-11T20:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",32.9,"µg/m³","2026-06-12T00:00:00Z","2026-06-11T21:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",33.3,"µg/m³","2026-06-12T01:00:00Z","2026-06-11T22:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",31.8,"µg/m³","2026-06-12T02:00:00Z","2026-06-11T23:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",28.5,"µg/m³","2026-06-12T03:00:00Z","2026-06-12T00:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",35.7,"µg/m³","2026-06-12T04:00:00Z","2026-06-12T01:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",33.2,"µg/m³","2026-06-12T05:00:00Z","2026-06-12T02:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",34.4,"µg/m³","2026-06-12T06:00:00Z","2026-06-12T03:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",37.5,"µg/m³","2026-06-12T07:00:00Z","2026-06-12T04:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",34.1,"µg/m³","2026-06-12T08:00:00Z","2026-06-12T05:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",36.9,"µg/m³","2026-06-12T09:00:00Z","2026-06-12T06:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",29.5,"µg/m³","2026-06-12T10:00:00Z","2026-06-12T07:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",22,"µg/m³","2026-06-12T11:00:00Z","2026-06-12T08:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",21.7,"µg/m³","2026-06-12T12:00:00Z","2026-06-12T09:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",4.8,"µg/m³","2026-06-12T13:00:00Z","2026-06-12T10:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",6,"µg/m³","2026-06-12T14:00:00Z","2026-06-12T11:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",9.4,"µg/m³","2026-06-12T15:00:00Z","2026-06-12T12:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",6.4,"µg/m³","2026-06-12T16:00:00Z","2026-06-12T13:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",4.2,"µg/m³","2026-06-12T17:00:00Z","2026-06-12T14:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",5.6,"µg/m³","2026-06-12T18:00:00Z","2026-06-12T15:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",8.2,"µg/m³","2026-06-12T19:00:00Z","2026-06-12T16:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",8.3,"µg/m³","2026-06-12T20:00:00Z","2026-06-12T17:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",9.8,"µg/m³","2026-06-12T21:00:00Z","2026-06-12T18:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",11.6,"µg/m³","2026-06-12T22:00:00Z","2026-06-12T19:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",9.6,"µg/m³","2026-06-12T23:00:00Z","2026-06-12T20:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",7.3,"µg/m³","2026-06-13T00:00:00Z","2026-06-12T21:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",6.4,"µg/m³","2026-06-13T01:00:00Z","2026-06-12T22:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",3.8,"µg/m³","2026-06-13T02:00:00Z","2026-06-12T23:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",2.8,"µg/m³","2026-06-13T03:00:00Z","2026-06-13T00:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",3.6,"µg/m³","2026-06-13T04:00:00Z","2026-06-13T01:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",3.7,"µg/m³","2026-06-13T05:00:00Z","2026-06-13T02:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",2.8,"µg/m³","2026-06-13T06:00:00Z","2026-06-13T03:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",1.8,"µg/m³","2026-06-13T07:00:00Z","2026-06-13T04:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",0.9,"µg/m³","2026-06-13T08:00:00Z","2026-06-13T05:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",0.3,"µg/m³","2026-06-13T09:00:00Z","2026-06-13T06:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",0.7,"µg/m³","2026-06-13T10:00:00Z","2026-06-13T07:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",0,"µg/m³","2026-06-13T11:00:00Z","2026-06-13T08:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",0,"µg/m³","2026-06-13T12:00:00Z","2026-06-13T09:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",0,"µg/m³","2026-06-13T13:00:00Z","2026-06-13T10:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",0,"µg/m³","2026-06-13T14:00:00Z","2026-06-13T11:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",1.3,"µg/m³","2026-06-13T15:00:00Z","2026-06-13T12:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",4.3,"µg/m³","2026-06-13T16:00:00Z","2026-06-13T13:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",4.2,"µg/m³","2026-06-13T17:00:00Z","2026-06-13T14:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",0.7,"µg/m³","2026-06-13T18:00:00Z","2026-06-13T15:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",0.1,"µg/m³","2026-06-13T19:00:00Z","2026-06-13T16:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",2.3,"µg/m³","2026-06-13T20:00:00Z","2026-06-13T17:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",7.4,"µg/m³","2026-06-13T21:00:00Z","2026-06-13T18:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",21.6,"µg/m³","2026-06-13T22:00:00Z","2026-06-13T19:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",26.2,"µg/m³","2026-06-13T23:00:00Z","2026-06-13T20:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",29.4,"µg/m³","2026-06-14T00:00:00Z","2026-06-13T21:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",24.7,"µg/m³","2026-06-14T01:00:00Z","2026-06-13T22:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",3.9,"µg/m³","2026-06-14T02:00:00Z","2026-06-13T23:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",0.8,"µg/m³","2026-06-14T03:00:00Z","2026-06-14T00:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",0.2,"µg/m³","2026-06-14T04:00:00Z","2026-06-14T01:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",0.2,"µg/m³","2026-06-14T05:00:00Z","2026-06-14T02:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",3.8,"µg/m³","2026-06-14T06:00:00Z","2026-06-14T03:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",3.6,"µg/m³","2026-06-14T07:00:00Z","2026-06-14T04:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",2.1,"µg/m³","2026-06-14T08:00:00Z","2026-06-14T05:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",3.4,"µg/m³","2026-06-14T09:00:00Z","2026-06-14T06:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",2.1,"µg/m³","2026-06-14T10:00:00Z","2026-06-14T07:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",0.2,"µg/m³","2026-06-14T11:00:00Z","2026-06-14T08:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",0.2,"µg/m³","2026-06-14T12:00:00Z","2026-06-14T09:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",0.1,"µg/m³","2026-06-14T13:00:00Z","2026-06-14T10:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",1.5,"µg/m³","2026-06-14T14:00:00Z","2026-06-14T11:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
6139516,"São Paulo","pm25",1.1,"µg/m³","2026-06-14T15:00:00Z","2026-06-14T12:00:00-03:00","America/Sao_Paulo",-23.6473149,-46.6643635,,,,"AirGradient","AirGradient"
